"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G14210",1180.26750829637,-1.03961426511747,0.174136540907689,-5.97010977534334,2.37094006876832e-09,1.26018356045364e-07
"AT1G52130",5.5960138868893,-4.89986604605819,1.38738593277423,-3.53172533345526,0.000412857942922323,0.00492177258871076
"AT1G36622",117.598895454882,1.92247772890378,0.514932129441373,3.73345848702312,0.000188868335190346,0.00257560623308387
"AT1G49860",921.749284771896,-4.19000172715126,0.38892447220298,-10.7733043987124,4.60182647276039e-27,2.2285111665421e-24
"AT1G11210",2408.46758356518,1.35563114321584,0.258185352960661,5.25061211904762,1.51594598466302e-07,5.49675455869824e-06
"AT1G15890",151.166938375142,-1.26149395591357,0.290667879564312,-4.33998403196272,1.42493070027899e-05,0.000291295401693055
"AT1G51820",5.66116657150878,4.96967237514309,1.40853252066794,3.52826243073638,0.000418297232295614,0.00495948492175517
"AT1G62280",138.444637682772,-1.25042060118652,0.341555839278078,-3.66095512765773,0.00025127676840896,0.00328090074126307
"AT1G54575",478.418077707986,4.20675133650817,0.412820283109225,10.1902728829706,2.191481983521e-24,8.37838164647187e-22
"AT1G79130",10.4796192432315,-2.2151292212234,0.670207176452197,-3.30514100572511,0.000949286282609355,0.00959501237041886
"AT1G07610",825.496222609307,-2.14969627897539,0.277635799638083,-7.74286414712245,9.72018852998822e-15,1.22440663841331e-12
"AT1G74110",5.72571794903746,-3.36684285654708,1.0763657591079,-3.12797283642464,0.00176016447776765,0.0156262488635542
"AT1G71030",13.3452710259706,-1.67419179375704,0.601453309834268,-2.78357732243316,0.00537630459670354,0.0371113176342615
"AT1G33090",133.999061226021,1.92155062446592,0.485035962192405,3.96166629744388,7.44285156855337e-05,0.00118467379122815
"AT1G51090",545.844538600117,2.20362025353621,0.323988690699344,6.80153448806993,1.03510611493332e-11,8.32577026529046e-10
"AT1G64000",54.5555353128052,1.12741641098078,0.322093518367943,3.50027661746635,0.000464775593163131,0.00539317876795045
"AT1G33340",116.005133111147,-2.01121435625377,0.343224440662667,-5.85976439314955,4.63524341554438e-09,2.36007533905475e-07
"AT1G16820",171.600328424157,1.22532568114749,0.259733756187126,4.71762199544329,2.38617317370235e-06,6.20518923643457e-05
"AT1G35625",42.8773993107592,-1.25819706647627,0.338130935559962,-3.72103506114467,0.000198407886486585,0.00268219892203205
"AT1G76800",113.284902380768,-2.15357390448535,0.520895760305717,-4.13436635234161,3.55935309201868e-05,0.000636303712725767
"AT1G14120",1446.07716018243,1.42215371312641,0.343501068488512,4.14017260378325,3.4704459429386e-05,0.000624508323604607
"AT1G26870",23.3046822453637,-1.73437977552354,0.470229648102655,-3.68836755087996,0.000225697461830407,0.00300207987571621
"AT1G69440",118.983856054901,-1.29556306107465,0.249616819519565,-5.190207388942,2.10059985599271e-07,7.41283263063414e-06
"AT1G47603",27.987643298772,-2.48476196814702,0.472513772089768,-5.25860221419105,1.45154496194875e-07,5.29850382090239e-06
"AT1G15550",121.039310898419,-1.97635105123168,0.477645069101162,-4.13769800858786,3.50807672242692e-05,0.000628684275782299
"AT1G74430",320.229162292277,1.09396250931192,0.372588180291501,2.93611705142134,0.00332348889402924,0.025564938220503
"AT1G53640",22.7661819702207,-2.20247550323844,0.47947685420303,-4.5934970247924,4.3587923707175e-06,0.000104381102574369
"AT1G70800",1378.02982720523,1.25521358766751,0.244116503657342,5.14186287638058,2.72027634027247e-07,9.32079591308455e-06
"AT1G77990",73.4211430353677,-1.25816495308095,0.346488745890757,-3.63118562435974,0.000282122171246228,0.00360375519097175
"AT1G19390",8.55915544649267,-2.18873903691357,0.744697244331749,-2.93909914877908,0.00329167755044189,0.0253921205918352
"AT1G62290",122.951447671967,2.9392706008044,0.444360977396088,6.61460107957326,3.72555024120639e-11,2.69724886566012e-09
"AT1G75450",345.743958826119,1.37067113003754,0.268421450167967,5.10641429431153,3.28329422986758e-07,1.10182811004499e-05
"AT1G61750",48.3715869353946,-2.05194727099257,0.439239851742422,-4.6715872042409,2.98881157697043e-06,7.52103716920781e-05
"AT1G60140",1955.74621223634,-1.45719143460663,0.227279187161437,-6.41146007606753,1.44132506581199e-10,9.37592711467905e-09
"AT1G01190",1593.25230939011,-1.33791171646626,0.303214283722462,-4.4124297181556,1.02216980993045e-05,0.000220764365688844
"AT1G56600",172.562840292256,1.14571221461234,0.217639880343158,5.2642567750261,1.40757608112839e-07,5.17266407419053e-06
"AT1G31750",44.6900843929834,1.61107966464313,0.458852834885659,3.51110321688344,0.000446251093127902,0.00521431840291863
"AT1G28040",9.97649412357194,-2.28102612617629,0.739636943277106,-3.08398079207585,0.0020425078210259,0.0175999724933952
"AT1G67460",16.3850096420104,-1.53831853300609,0.556555501046832,-2.76399843342245,0.00570978134303077,0.0387624782016594
"AT1G11540",121.390543905239,-1.64103735558557,0.231266205649335,-7.09588048533926,1.28530518117949e-12,1.16705710451098e-10
"AT1G55260",69.9369499794935,1.35107500065159,0.277587016831547,4.86721250897511,1.13183304976517e-06,3.2539453589027e-05
"AT1G80120",1409.79552931135,1.78257647487096,0.303895327725628,5.86575808259995,4.47085254851406e-09,2.28170535684352e-07
"AT1G32900",56.6788454471241,1.07423019248699,0.284220052299006,3.77957214418098,0.000157098071899056,0.00220585127759293
